Three-Digit ZIP Code,Year,Quarter,Index (NSA)
986,2004,1,143.32
986,2004,2,147.96
986,2004,3,153.55
986,2004,4,158
986,2005,1,163.48
986,2005,2,173.94
986,2005,3,184.68
986,2005,4,193.97
986,2006,1,201.15
986,2006,2,207.54
986,2006,3,211.84
986,2006,4,215.69
986,2007,1,217.6
986,2007,2,218
986,2007,3,215.78
986,2007,4,217.58
986,2008,1,216.4
986,2008,2,210.72
986,2008,3,201.9
986,2008,4,198.07
986,2009,1,196.95
986,2009,2,186.87
986,2009,3,178.79
986,2009,4,177.35
986,2010,1,173
986,2010,2,171.11
986,2010,3,171.05
986,2010,4,168.77
986,2011,1,161.46
986,2011,2,156.26
986,2011,3,155.4
986,2011,4,157.21
986,2012,1,152.72
986,2012,2,151.8
986,2012,3,155.33
986,2012,4,157.38
986,2013,1,159.57
986,2013,2,163.31
986,2013,3,168.62
986,2013,4,171.26
986,2014,1,175.36
986,2014,2,178.4
986,2014,3,183.52
986,2014,4,187.12
986,2015,1,189.52
986,2015,2,194.8
986,2015,3,201.73
986,2015,4,206.25
986,2016,1,209.66
986,2016,2,216.61
986,2016,3,223.22
986,2016,4,228.6
986,2017,1,231.91
986,2017,2,238.66
986,2017,3,245.53
986,2017,4,247.94
986,2018,1,253.1
986,2018,2,261.75
986,2018,3,265.74
986,2018,4,266.61
986,2019,1,270.23
986,2019,2,275.17
986,2019,3,278.75
986,2019,4,281.8
986,2020,1,285.98
986,2020,2,289.35
986,2020,3,296.2
986,2020,4,304.55
986,2021,1,314.43
986,2021,2,334.75
986,2021,3,356.33
986,2021,4,369.11
986,2022,1,381.73
986,2022,2,405.35
986,2022,3,404.89
986,2022,4,398.6
986,2023,1,395.83
986,2023,2,408.67
986,2023,3,409.02
986,2023,4,409.91
986,2024,1,405.67
986,2024,2,419.52
988,1995,1,100
988,1995,2,102.99
988,1995,3,103.31
988,1995,4,106.79
988,1996,1,106.75
988,1996,2,105.7
988,1996,3,104.24
988,1996,4,107.89
988,1997,1,108.85
988,1997,2,107.9
988,1997,3,108.12
988,1997,4,108.78
988,1998,1,110.83
988,1998,2,109.95
988,1998,3,111.83
988,1998,4,112.51
988,1999,1,112.86
988,1999,2,112.86
988,1999,3,111
988,1999,4,111.5
988,2000,1,113.86
988,2000,2,112.05
988,2000,3,112.13
988,2000,4,112.79
988,2001,1,116.25
988,2001,2,117.11
988,2001,3,116.93
988,2001,4,117.6
988,2002,1,118.09
988,2002,2,117.87
988,2002,3,119.91
988,2002,4,121.31
988,2003,1,121.52
988,2003,2,122.15
988,2003,3,123.71
988,2003,4,123.44
988,2004,1,125.94
988,2004,2,128.3
988,2004,3,131.12
988,2004,4,133.9
988,2005,1,136.36
988,2005,2,142.02
988,2005,3,146.94
988,2005,4,152.68
988,2006,1,157.01
988,2006,2,165.02
988,2006,3,174.82
988,2006,4,182.76
988,2007,1,189.11
988,2007,2,198.73
988,2007,3,201.01
988,2007,4,204.02
988,2008,1,203.03
988,2008,2,203.76
988,2008,3,200.24
988,2008,4,204.18
988,2009,1,202.15
988,2009,2,198.02
988,2009,3,191.83
988,2009,4,190.71
988,2010,1,184.93
988,2010,2,185.4
988,2010,3,184.56
988,2010,4,181.22
988,2011,1,178.74
988,2011,2,174.11
988,2011,3,173.13
988,2011,4,171.29
988,2012,1,171.21
988,2012,2,169.66
988,2012,3,170.89
988,2012,4,172.23
988,2013,1,171.21
988,2013,2,172.52
988,2013,3,174.75
988,2013,4,173.59
988,2014,1,175.65
988,2014,2,179.57
988,2014,3,180.78
988,2014,4,185.87
988,2015,1,186.16
988,2015,2,189.78
988,2015,3,194.12
988,2015,4,194.51
988,2016,1,196.53
988,2016,2,198.9
988,2016,3,205.06
988,2016,4,206.14
988,2017,1,209.66
988,2017,2,213.95
988,2017,3,219.02
988,2017,4,225.76
988,2018,1,226.8
988,2018,2,232.65
988,2018,3,239.78
988,2018,4,240.6
988,2019,1,246.68
988,2019,2,248.54
988,2019,3,254.28
988,2019,4,257.63
988,2020,1,262.03
988,2020,2,264.37
988,2020,3,271.51
988,2020,4,279.98
988,2021,1,290.55
988,2021,2,309.22
988,2021,3,329.61
988,2021,4,344.27
988,2022,1,355.1
988,2022,2,376.59
988,2022,3,380.66
988,2022,4,381.66
988,2023,1,382.33
988,2023,2,381.8
988,2023,3,392.74
988,2023,4,401.49
988,2024,1,383.48
988,2024,2,399.05
989,1995,1,100
989,1995,2,100.65
989,1995,3,102.96
989,1995,4,104.04
989,1996,1,106.1
989,1996,2,106.87
989,1996,3,105.23
989,1996,4,107.88
989,1997,1,107.69
989,1997,2,108.18
989,1997,3,108.78
989,1997,4,109.51
989,1998,1,111.66
989,1998,2,111.91
989,1998,3,112.62
989,1998,4,114.41
989,1999,1,115.98
989,1999,2,115.4
989,1999,3,114.4
989,1999,4,114.93
989,2000,1,113.39
989,2000,2,115.74
989,2000,3,115.64
989,2000,4,118.02
989,2001,1,120.57
989,2001,2,122.34
989,2001,3,121.06
989,2001,4,122.68
989,2002,1,124.5
989,2002,2,122.85
989,2002,3,124.47
989,2002,4,125.88
989,2003,1,126.94
989,2003,2,127.64
989,2003,3,128.85
989,2003,4,130.09
989,2004,1,132.5
989,2004,2,133.57
989,2004,3,136.11
989,2004,4,137.71
989,2005,1,140.3
989,2005,2,143.36
989,2005,3,148.02
989,2005,4,148.79
989,2006,1,153.72
989,2006,2,160.26
989,2006,3,161.76
989,2006,4,167.29
989,2007,1,169.02
989,2007,2,171.98
989,2007,3,172.78
989,2007,4,172.42
989,2008,1,175.96
989,2008,2,175.17
989,2008,3,173.61
989,2008,4,176.46
989,2009,1,177.1
989,2009,2,172.97
989,2009,3,169.17
989,2009,4,167.83
989,2010,1,164.37
989,2010,2,165.45
989,2010,3,166.66
989,2010,4,165.85
989,2011,1,159.4
989,2011,2,158.22
989,2011,3,159.38
989,2011,4,159.33
989,2012,1,157.55
989,2012,2,156.56
989,2012,3,157.2
989,2012,4,159.52
989,2013,1,158.92
989,2013,2,157.7
989,2013,3,159.83
989,2013,4,160.65
989,2014,1,158.23
989,2014,2,161.4
989,2014,3,164.68
989,2014,4,163.12
989,2015,1,166.93
989,2015,2,167.94
989,2015,3,169.06
989,2015,4,170
989,2016,1,171.27
989,2016,2,174.91
989,2016,3,179.27
989,2016,4,179.85
989,2017,1,182.86
989,2017,2,189.2
989,2017,3,195.35
989,2017,4,197.33
989,2018,1,199.47
989,2018,2,209.26
989,2018,3,214.94
989,2018,4,216.79
989,2019,1,220.17
989,2019,2,225.34
989,2019,3,227.87
989,2019,4,231.22
989,2020,1,236.25
989,2020,2,238.15
989,2020,3,245.54
989,2020,4,251.46
989,2021,1,259.93
989,2021,2,275.92
989,2021,3,292.53
989,2021,4,304.36
989,2022,1,308.82
989,2022,2,327.38
989,2022,3,331.27
989,2022,4,324.8
989,2023,1,321.38
989,2023,2,339.05
989,2023,3,346.31
989,2023,4,337.95
989,2024,1,342.25
989,2024,2,348.72
990,1995,1,100
990,1995,2,99.88
990,1995,3,101.85
990,1995,4,103.22
990,1996,1,104.3
990,1996,2,103.44
990,1996,3,102.22
990,1996,4,105.06
990,1997,1,104.54
990,1997,2,103.71
990,1997,3,105.91
990,1997,4,106.08
990,1998,1,108.13
990,1998,2,107.25
990,1998,3,108.54
990,1998,4,109.05
990,1999,1,108.91
990,1999,2,109.3
990,1999,3,108.96
990,1999,4,108.66
990,2000,1,109.71
990,2000,2,108.41
990,2000,3,109.53
990,2000,4,110.77
990,2001,1,113.36
990,2001,2,114.06
990,2001,3,115.33
990,2001,4,115.61
990,2002,1,117.16
990,2002,2,117.27
990,2002,3,118.63
990,2002,4,119.83
990,2003,1,120.75
990,2003,2,120.99
990,2003,3,122.1
990,2003,4,124.76
990,2004,1,126.68
990,2004,2,129.99
990,2004,3,135.85
990,2004,4,137.74
990,2005,1,142.88
990,2005,2,150.61
990,2005,3,159.91
990,2005,4,165.81
990,2006,1,168.1
990,2006,2,180.45
990,2006,3,184.06
990,2006,4,186.24
990,2007,1,191.89
990,2007,2,194.17
990,2007,3,196.29
990,2007,4,199.54
990,2008,1,198.93
990,2008,2,195.9
990,2008,3,192.81
990,2008,4,192.46
990,2009,1,192.77
990,2009,2,186.13
990,2009,3,183.87
990,2009,4,179.86
990,2010,1,177.33
990,2010,2,172.71
990,2010,3,174.29
990,2010,4,172.66
990,2011,1,164.13
990,2011,2,163.41
990,2011,3,165.88
990,2011,4,163.7
990,2012,1,162.31
990,2012,2,160.22
990,2012,3,161.96
990,2012,4,160.3
990,2013,1,160.97
990,2013,2,161.2
990,2013,3,164.55
990,2013,4,164.28
990,2014,1,163.14
990,2014,2,168.52
990,2014,3,175.11
990,2014,4,172.62
990,2015,1,173.69
990,2015,2,176.86
990,2015,3,178.24
990,2015,4,177.32
990,2016,1,181.57
990,2016,2,186.71
990,2016,3,193.07
990,2016,4,193.45
990,2017,1,194.52
990,2017,2,204.93
990,2017,3,207.04
990,2017,4,206.79
990,2018,1,215.06
990,2018,2,225.59
990,2018,3,228.08
990,2018,4,231.95
990,2019,1,240.85
990,2019,2,245.2
990,2019,3,250.68
990,2019,4,252.96
990,2020,1,256.99
990,2020,2,262.99
990,2020,3,271.54
990,2020,4,279.91
990,2021,1,292.18
990,2021,2,317.67
990,2021,3,339.69
990,2021,4,354.72
990,2022,1,360.73
990,2022,2,389.39
990,2022,3,398.3
990,2022,4,379.49
990,2023,1,387.72
990,2023,2,382.3
990,2023,3,394.76
990,2023,4,379.31
990,2024,1,387.31
990,2024,2,405.42
991,1995,1,100
991,1995,2,103.27
991,1995,3,106.15
991,1995,4,103.83
991,1996,1,108.16
991,1996,2,107.28
991,1996,3,110.69
991,1996,4,107.19
991,1997,1,108.66
991,1997,2,108.63
991,1997,3,110.28
991,1997,4,110.12
991,1998,1,111.28
991,1998,2,110.83
991,1998,3,109.48
991,1998,4,115.17
991,1999,1,113.69
991,1999,2,114.17
991,1999,3,110.67
991,1999,4,110.84
991,2000,1,108.92
991,2000,2,112.8
991,2000,3,113.29
991,2000,4,115.35
991,2001,1,117.24
991,2001,2,118.7
991,2001,3,117.58
991,2001,4,118.23
991,2002,1,118.96
991,2002,2,119.57
991,2002,3,119.92
991,2002,4,121.05
991,2003,1,122.57
991,2003,2,122.28
991,2003,3,124.54
991,2003,4,125.73
991,2004,1,127.97
991,2004,2,130.38
991,2004,3,137.07
991,2004,4,139.54
991,2005,1,142.39
991,2005,2,149.37
991,2005,3,156.2
991,2005,4,159.68
991,2006,1,163.52
991,2006,2,171.22
991,2006,3,176.09
991,2006,4,179.2
991,2007,1,186.22
991,2007,2,187.72
991,2007,3,192.17
991,2007,4,193.64
991,2008,1,192.35
991,2008,2,191.51
991,2008,3,189.87
991,2008,4,194.75
991,2009,1,191.51
991,2009,2,186.93
991,2009,3,184.73
991,2009,4,184.48
991,2010,1,182.46
991,2010,2,179.87
991,2010,3,180.14
991,2010,4,176.83
991,2011,1,176.05
991,2011,2,171.3
991,2011,3,169.42
991,2011,4,170.84
991,2012,1,168.89
991,2012,2,171.31
991,2012,3,171.06
991,2012,4,172.82
991,2013,1,171.7
991,2013,2,174.77
991,2013,3,174.14
991,2013,4,177.66
991,2014,1,178.15
991,2014,2,178.79
991,2014,3,177.89
991,2014,4,179.58
991,2015,1,183.32
991,2015,2,181.49
991,2015,3,188.02
991,2015,4,188.91
991,2016,1,185.74
991,2016,2,191.89
991,2016,3,191.11
991,2016,4,195.57
991,2017,1,196.28
991,2017,2,199.78
991,2017,3,203.08
991,2017,4,202.58
991,2018,1,211.62
991,2018,2,212.6
991,2018,3,215.5
991,2018,4,220.72
991,2019,1,225.86
991,2019,2,229.81
991,2019,3,232.69
991,2019,4,240.25
991,2020,1,243.36
991,2020,2,246.69
991,2020,3,249.93
991,2020,4,261.55
991,2021,1,267.61
991,2021,2,285.31
991,2021,3,309.36
991,2021,4,325.5
991,2022,1,336.49
991,2022,2,355.31
991,2022,3,364.26
991,2022,4,371.35
991,2023,1,358.93
991,2023,2,362.83
991,2023,3,363.4
991,2023,4,373.67
991,2024,1,354.49
991,2024,2,374.17
992,1995,1,100
992,1995,2,102.31
992,1995,3,103.54
992,1995,4,105.22
992,1996,1,106.31
992,1996,2,104.63
992,1996,3,104.26
992,1996,4,104.44
992,1997,1,104.41
992,1997,2,104.07
992,1997,3,104.99
992,1997,4,106.66
992,1998,1,107.26
992,1998,2,107.16
992,1998,3,107.58
992,1998,4,108.67
992,1999,1,109.26
992,1999,2,108.86
992,1999,3,108.34
992,1999,4,107.93
992,2000,1,107.31
992,2000,2,108.14
992,2000,3,108.99
992,2000,4,109.79
992,2001,1,112.05
992,2001,2,113.45
992,2001,3,113.79
992,2001,4,114.9
992,2002,1,115.45
992,2002,2,115.92
992,2002,3,117.65
992,2002,4,118.82
992,2003,1,119.32
992,2003,2,120.04
992,2003,3,121.12
992,2003,4,123.18
992,2004,1,124.86
992,2004,2,129.51
992,2004,3,134.08
992,2004,4,137.71
992,2005,1,140.99
992,2005,2,149.41
992,2005,3,157.03
992,2005,4,163.03
992,2006,1,167.61
992,2006,2,175.53
992,2006,3,180.33
992,2006,4,185.38
992,2007,1,189.03
992,2007,2,191
992,2007,3,193.85
992,2007,4,195.68
992,2008,1,194.8
992,2008,2,193.4
992,2008,3,189.53
992,2008,4,190.98
992,2009,1,188.86
992,2009,2,182.4
992,2009,3,179.13
992,2009,4,177.79
992,2010,1,175.47
992,2010,2,172.26
992,2010,3,174.3
992,2010,4,172.09
992,2011,1,163.31
992,2011,2,158.82
992,2011,3,159.66
992,2011,4,161.8
992,2012,1,158.03
992,2012,2,156.64
992,2012,3,159.44
992,2012,4,159.17
992,2013,1,158.66
992,2013,2,159.54
992,2013,3,160.26
992,2013,4,160
992,2014,1,159.57
992,2014,2,165.35
992,2014,3,165.78
992,2014,4,165.52
992,2015,1,168.9
992,2015,2,172.34
992,2015,3,175.32
992,2015,4,178.42
992,2016,1,179.78
992,2016,2,184.94
992,2016,3,189.81
992,2016,4,191.63
992,2017,1,195.48
992,2017,2,202.82
992,2017,3,209.45
992,2017,4,208.92
992,2018,1,216.82
992,2018,2,228.07
992,2018,3,231.73
992,2018,4,236.03
992,2019,1,243.95
992,2019,2,252.71
992,2019,3,257.38
992,2019,4,260.95
992,2020,1,265.93
992,2020,2,271.68
992,2020,3,281.47
992,2020,4,291.04
992,2021,1,304.38
992,2021,2,332
992,2021,3,358.93
992,2021,4,370.5
992,2022,1,384.44
992,2022,2,415.11
992,2022,3,411.5
992,2022,4,403.94
992,2023,1,398.79
992,2023,2,408.71
992,2023,3,415.25
992,2023,4,402.41
992,2024,1,402.22
992,2024,2,422.97
993,1995,1,100
993,1995,2,100.79
993,1995,3,100.47
993,1995,4,99.08
993,1996,1,101.05
993,1996,2,99.44
993,1996,3,99.6
993,1996,4,100.17
993,1997,1,102.13
993,1997,2,100.76
993,1997,3,103.36
993,1997,4,103.58
993,1998,1,103.95
993,1998,2,103.87
993,1998,3,105.78
993,1998,4,106.19
993,1999,1,106.23
993,1999,2,106.11
993,1999,3,106.68
993,1999,4,107.34
993,2000,1,108.57
993,2000,2,109.01
993,2000,3,111.05
993,2000,4,111.46
993,2001,1,114.04
993,2001,2,116.11
993,2001,3,117.99
993,2001,4,118.64
993,2002,1,121.29
993,2002,2,123.3
993,2002,3,125.18
993,2002,4,126.82
993,2003,1,127.06
993,2003,2,128.08
993,2003,3,129.37
993,2003,4,131.01
993,2004,1,131.49
993,2004,2,135.44
993,2004,3,136.73
993,2004,4,138.41
993,2005,1,139.42
993,2005,2,142.91
993,2005,3,144.85
993,2005,4,147.88
993,2006,1,148.56
993,2006,2,151.7
993,2006,3,155.78
993,2006,4,157.07
993,2007,1,156.18
993,2007,2,159.46
993,2007,3,160.04
993,2007,4,162.35
993,2008,1,162.35
993,2008,2,162.96
993,2008,3,163.44
993,2008,4,163.92
993,2009,1,163.69
993,2009,2,164.4
993,2009,3,163.23
993,2009,4,162.72
993,2010,1,162.39
993,2010,2,164.28
993,2010,3,165.7
993,2010,4,163.25
993,2011,1,162.6
993,2011,2,162.09
993,2011,3,162.29
993,2011,4,162.83
993,2012,1,162.85
993,2012,2,163.22
993,2012,3,164.26
993,2012,4,164.65
993,2013,1,164.82
993,2013,2,165.13
993,2013,3,164.83
993,2013,4,164.31
993,2014,1,164.77
993,2014,2,167.85
993,2014,3,168.13
993,2014,4,171.43
993,2015,1,170.65
993,2015,2,174.6
993,2015,3,178.16
993,2015,4,179.5
993,2016,1,182.17
993,2016,2,186.75
993,2016,3,190.65
993,2016,4,194.27
993,2017,1,198.12
993,2017,2,203.93
993,2017,3,207.68
993,2017,4,210.78
993,2018,1,214.92
993,2018,2,220.54
993,2018,3,226.59
993,2018,4,231.93
993,2019,1,235.02
993,2019,2,240.86
993,2019,3,246.18
993,2019,4,249.69
993,2020,1,254.21
993,2020,2,257.98
993,2020,3,262.47
993,2020,4,270.14
993,2021,1,276.83
993,2021,2,294.52
993,2021,3,314.77
993,2021,4,327.9
993,2022,1,342.25
993,2022,2,359.23
993,2022,3,369.83
993,2022,4,364.22
993,2023,1,358.63
993,2023,2,365.22
993,2023,3,368.87
993,2023,4,371.58
993,2024,1,368.09
993,2024,2,375.65
994,1995,1,100
994,1995,2,102.95
994,1995,3,104.49
994,1995,4,104.85
994,1996,1,107.7
994,1996,2,105.73
994,1996,3,104.38
994,1996,4,106.87
994,1997,1,107.83
994,1997,2,108.2
994,1997,3,109.92
994,1997,4,112.2
994,1998,1,109.61
994,1998,2,112.01
994,1998,3,112.35
994,1998,4,112.55
994,1999,1,112.31
994,1999,2,113.71
994,1999,3,110.37
994,1999,4,110.13
994,2000,1,108.88
994,2000,2,110.45
994,2000,3,111.73
994,2000,4,111.09
994,2001,1,115.69
994,2001,2,113.82
994,2001,3,116.37
994,2001,4,117.52
994,2002,1,114.22
994,2002,2,114.63
994,2002,3,117.51
994,2002,4,118.5
994,2003,1,120.53
994,2003,2,120.29
994,2003,3,123.94
994,2003,4,124.57
994,2004,1,126.95
994,2004,2,131.16
994,2004,3,134.4
994,2004,4,137.98
994,2005,1,141.88
994,2005,2,147.81
994,2005,3,152.62
994,2005,4,161.09
994,2006,1,160.43
994,2006,2,167.49
994,2006,3,177.53
994,2006,4,182.32
994,2007,1,184.61
994,2007,2,189.62
994,2007,3,190.67
994,2007,4,194.91
994,2008,1,192.5
994,2008,2,193.77
994,2008,3,194.4
994,2008,4,191.8
994,2009,1,195.1
994,2009,2,194.33
994,2009,3,192.13
994,2009,4,190.6
994,2010,1,186.94
994,2010,2,187.62
994,2010,3,186.21
994,2010,4,184.01
994,2011,1,176.1
994,2011,2,172.83
994,2011,3,182
994,2011,4,182.91
994,2012,1,181.48
994,2012,2,178.65
994,2012,3,181.55
994,2012,4,183.4
994,2013,1,181.36
994,2013,2,180.33
994,2013,3,185.43
994,2013,4,180.48
994,2014,1,189.13
994,2014,2,185.94
994,2014,3,191.11
994,2014,4,195.38
994,2015,1,192.09
994,2015,2,196.2
994,2015,3,193.97
994,2015,4,198.38
994,2016,1,199.28
994,2016,2,197.83
994,2016,3,208.03
994,2016,4,202.99
994,2017,1,210.48
994,2017,2,209.75
994,2017,3,215.54
994,2017,4,216.83
994,2018,1,213.82
994,2018,2,223.82
994,2018,3,231.54
994,2018,4,230.75
994,2019,1,236.75
994,2019,2,240.44
994,2019,3,244.13
994,2019,4,248.01
994,2020,1,251.16
994,2020,2,253.42
994,2020,3,259.59
994,2020,4,269.45
994,2021,1,282.7
994,2021,2,302.8
994,2021,3,322.74
994,2021,4,331.83
994,2022,1,348.11
994,2022,2,364.22
994,2022,3,388.43
994,2022,4,380.7
994,2023,1,381.68
994,2023,2,380.62
994,2023,3,384.98
994,2023,4,364.06
994,2024,1,382.69
994,2024,2,416.31
995,1995,1,100
995,1995,2,101.57
995,1995,3,102.74
995,1995,4,102.37
995,1996,1,104.11
995,1996,2,105.97
995,1996,3,105.85
995,1996,4,107.17
995,1997,1,107.76
995,1997,2,108.16
995,1997,3,109.36
995,1997,4,110.77
995,1998,1,110.8
995,1998,2,112.62
995,1998,3,113.95
995,1998,4,113.84
995,1999,1,115.78
995,1999,2,117.41
995,1999,3,117.54
995,1999,4,117.73
995,2000,1,117.55
995,2000,2,119.35
995,2000,3,120.15
995,2000,4,120.88
995,2001,1,123.69
995,2001,2,126.02
995,2001,3,128.19
995,2001,4,128.68
995,2002,1,131.85
995,2002,2,135.35
995,2002,3,136.94
995,2002,4,136.36
995,2003,1,137.49
995,2003,2,140.05
995,2003,3,143.73
995,2003,4,149.14
995,2004,1,150.4
995,2004,2,153.81
995,2004,3,162.46
995,2004,4,164.42
995,2005,1,169.43
995,2005,2,175.08
995,2005,3,182.57
995,2005,4,189.23
995,2006,1,192.43
995,2006,2,197.35
995,2006,3,201.09
995,2006,4,201.03
995,2007,1,204.12
995,2007,2,205.86
995,2007,3,204.34
995,2007,4,203.55
995,2008,1,203.14
995,2008,2,204.07
995,2008,3,201.98
995,2008,4,204.56
995,2009,1,204.01
995,2009,2,202.73
995,2009,3,201.92
995,2009,4,202.91
995,2010,1,200.77
995,2010,2,201.13
995,2010,3,203.05
995,2010,4,204.43
995,2011,1,202.94
995,2011,2,201.46
995,2011,3,203.84
995,2011,4,203.65
995,2012,1,202.55
995,2012,2,200.82
995,2012,3,203.04
995,2012,4,205.52
995,2013,1,207.65
995,2013,2,209.22
995,2013,3,211.6
995,2013,4,214.03
995,2014,1,213.59
995,2014,2,217.24
995,2014,3,220.86
995,2014,4,218.98
995,2015,1,219.98
995,2015,2,222.44
995,2015,3,226.87
995,2015,4,225.97
995,2016,1,226.99
995,2016,2,227.65
995,2016,3,227.59
995,2016,4,224.87
995,2017,1,225.2
995,2017,2,227.26
995,2017,3,226.7
995,2017,4,228.24
995,2018,1,227.59
995,2018,2,228.04
995,2018,3,227.55
995,2018,4,226.69
995,2019,1,230.59
995,2019,2,233.88
995,2019,3,232.98
995,2019,4,233.12
995,2020,1,235.88
995,2020,2,236.4
995,2020,3,239.17
995,2020,4,241.76
995,2021,1,243.76
995,2021,2,250.02
995,2021,3,259.73
995,2021,4,262.37
995,2022,1,269.22
995,2022,2,280.46
995,2022,3,282.82
995,2022,4,282.62
995,2023,1,283.02
995,2023,2,291.53
995,2023,3,297.41
995,2023,4,291.21
995,2024,1,297.81
995,2024,2,313.13
996,1995,1,100
996,1995,2,100.49
996,1995,3,105.06
996,1995,4,104.72
996,1996,1,106.14
996,1996,2,105.67
996,1996,3,107.43
996,1996,4,109.39
996,1997,1,107.81
996,1997,2,110.05
996,1997,3,110.65
996,1997,4,112.38
996,1998,1,113.01
996,1998,2,116.14
996,1998,3,115.16
996,1998,4,115.09
996,1999,1,117.49
996,1999,2,120.5
996,1999,3,119.21
996,1999,4,120.19
996,2000,1,117.58
996,2000,2,117.45
996,2000,3,119.87
996,2000,4,118.53
996,2001,1,120.63
996,2001,2,124.73
996,2001,3,126.07
996,2001,4,127.73
996,2002,1,125.13
996,2002,2,130.28
996,2002,3,129.45
996,2002,4,130.31
996,2003,1,131.19
996,2003,2,133.17
996,2003,3,133.73
996,2003,4,138.54
996,2004,1,140.1
996,2004,2,142.83
996,2004,3,150.84
996,2004,4,151.13
996,2005,1,153.38
996,2005,2,158.97
996,2005,3,163.35
996,2005,4,168.14
996,2006,1,169.98
996,2006,2,173.94
996,2006,3,178.96
996,2006,4,180.8
996,2007,1,182.18
996,2007,2,184.62
996,2007,3,184.4
996,2007,4,186.21
996,2008,1,185.6
996,2008,2,186.81
996,2008,3,185.39
996,2008,4,185.17
996,2009,1,186.94
996,2009,2,185.94
996,2009,3,184.68
996,2009,4,184.2
996,2010,1,181.8
996,2010,2,182.14
996,2010,3,184.71
996,2010,4,183.21
996,2011,1,183.82
996,2011,2,183.96
996,2011,3,182.62
996,2011,4,186.11
996,2012,1,185
996,2012,2,183.48
996,2012,3,184.64
996,2012,4,185.06
996,2013,1,187.68
996,2013,2,187.84
996,2013,3,189.28
996,2013,4,187.69
996,2014,1,187.28
996,2014,2,191.94
996,2014,3,192.41
996,2014,4,193.11
996,2015,1,197.17
996,2015,2,199.15
996,2015,3,199.85
996,2015,4,201.12
996,2016,1,199.89
996,2016,2,204.56
